Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,p_adj
Mouse_1,Mouse_3,0.303,358,516,306,874,664,"MRPS34, TM4SF5, UAP1L1, RPP38, NIPSNAP1, INSL6, IFI27L2, LY96, ZBP1, HES5, CCDC71, RBKS, NDUFAF3, FAT2, MRPS35, FPGT, SDHAF1, ILF2, APOOL, PARM1, DLAT, BCDIN3D, COMMD3, APEX1, CCDC28B, CMC1, STOML1, TSC22D3, B9D2, TGFB1, THAP7, RBAK, EXO5, SPEF1, YIF1A, RNASE6, CIRBP, NUBP1, MSH5-SAPCD1, SAPCD1, RTP4, FOS, ENGASE, EMC2, LCMT2, HSD17B12, UBIAD1, GSTK1, LYPD6B, PSMG4, ATRIP, TAF9, FIBP, DPY30, IFI35, ANKRD39, CCDC91, ABHD14A, NTPCR, GGCT, FAHD2A, HDDC2, MRPS16, ETV1, DCXR, CRYL1, ARL15, TMEM192, HINT2, INO80B, GRHPR, ALDH7A1, MRPL27, PHPT1, TMEM175, G6PC3, PYCARD, PRDX4, NAA25, RMDN1, PAFAH1B3, HILPDA, RPS14, NUDT14, RABIF, TRIM39, CNPY2, PRMT1, AIMP1, TRAPPC5, RPL37A, PTRH1, IFT27, OXLD1, RBM3, TMED1, RRP9, MTBP, DTNBP1, SLIRP, GADD45G, HAAO, DDIT4, METTL25, COPS6, NDUFB10, KTN1, NOSIP, TMED3, SCO2, TYMP, COASY, CXCR4, SDHB, SSU72, SLC35G1, DNAJC18, BAG5, PNPLA2, FBXL4, ARFRP1, ABHD17C, SLC25A11, YIPF6, CETN3, DDT, EMC9, COMMD4, B3GNT8, OXA1L, ENY2, MZB1, LAT2, HLA-DOA, RPL22, ADAM7, ANKRD26, LENG9, PSMB6, CCDC59, POLR1D, CCDC107, CHTF8, ZFP82, CHMP2B, DECR1, PEX11B, SUGT1, MAP2K3, GLOD4, CLIC1, FBXO6, CRISPLD2, ZNF639, PATZ1, ECHS1, FANCL, HLX, DDX52, HLA-G, WDFY1, ARMC3, ATRAID, CD79B, THOC7, PRELID2, RDH13, POMGNT1, RBM34, BLOC1S1, COA6, NSA2, SYT11, RPF2, MCAT, MRI1, HAUS1, TAB1, PUS1, MFSD3, ZNF32, PSMB1, SMIM12, TIMM44, KCNMB4, POP7, LSM10, SDR39U1, FAM162A, LMNB2, TIMM13, NME4, DBI, SNRPE, PLBD2, EXOSC5, NDUFV2, PEX3, TMED9, CCIN, C2orf76, PDK1, LRRC61, MRPL52, MVB12A, GCAT, CHRAC1, MRPL42, TNRC6B, TBCB, VASH1, ELOF1, MRPL55, DENND6A, ELL3, TRAPPC1, TRMT112, TNFAIP8L1, PDLIM2, KRTCAP2, SLAMF7, COMMD5, FOXD2, MRPS7, MRPL17, USE1, CHURC1, FNTB, MCF2L, MAGOH, NPEPL1, FRS2, VAMP8, PPIB, DRG2, FDX1, MCCC2, HOMEZ, SCAND1, CDC16, SNRPD1, IL2RA, PARS2, ARRB2, EIF2S2, CARD9, DNLZ, TUBA1C, ACOT13, MRPL23, RTN4RL2, TMEM160, SLC41A2, CTXN2, STAC2, ADA, GAMT, MRPL34, SLC4A9, KCTD2, STX6, SCIMP, TEN1, TRMT1, MZT2A, MZT2B, RENBP, DIS3, ABRACL, MRPL54, MBIP, IAH1, MRPL40, RUNX1T1, EIF2B1, C16orf90, ZNF688, ITGB3BP, GPR37, TNFAIP8L2, TCF25, C15orf40, TRADD, PTGES2, AP1S1, ARL6IP4, CENPO, NAA16, RPL17, RPL17-C18orf32, MED11, CCR6, GABRB1, LENG1, TMC4, POLR2F, ARL1, CLDN16, UBE2S, HRNR, ABHD5, UCK1, IPO5, GPD2, NMI, CDK5RAP3, COX14, ARHGAP23, TMCO4, GADD45GIP1, TMEM219, DISC1, LYPLA2, DUS1L, N4BP3, TBRG1, LCTL, NME6, POMP, MPHOSPH6, WWOX, LSM5, EXOSC4, PSMC2, NPC2, CENPW, UQCC2, MRPL49, DPY19L3, ACAT1, WRAP53, MRPL13, RPSA, METRN, MRPL50, METTL22, GMEB2, HSPH1, CD14, VPS28, GRINA, CD83, S1PR1, GIMAP6, PRPF19, DPM3, MAPK9, SQSTM1, RPL32, GGACT, PSMA7, GDI1, GPANK1, DNAJC9, SPEN, HNRNPA0, MRPS23, CD3G",40.96,53.92,6.619153386155795e-95,6.619153386155795e-95
Mouse_1,Mouse_7,0.164,230,644,527,874,757,"MRPS34, TM4SF5, UAP1L1, RPP38, INSL6, IFI27L2, LY96, ZBP1, CCDC71, RBKS, NDUFAF3, MRPS35, FPGT, SDHAF1, APOOL, DLAT, BCDIN3D, APEX1, CCDC28B, CMC1, TSC22D3, B9D2, TGFB1, THAP7, RBAK, YIF1A, NUBP1, MSH5-SAPCD1, SAPCD1, FOS, ENGASE, EMC2, HSD17B12, GSTK1, ATRIP, AARS2, FIBP, DPY30, IFI35, ANKRD39, CCDC91, FAHD2A, MRPS16, ETV1, DCXR, CRYL1, ARL15, TMEM192, HINT2, INO80B, GRHPR, PLAC8, PHPT1, G6PC3, PYCARD, RMDN1, RPS14, NUDT14, MIF, RABIF, TRIM39, CNPY2, NMRAL1, TRAPPC5, RPL37A, DCT, PTRH1, IFT27, TMED1, RRP9, SLIRP, HAAO, DDIT4, COPS6, NDUFB10, NOSIP, TMED3, SCO2, TYMP, CXCR4, CHCHD1, SDHB, DNAJC18, PNPLA2, DPAGT1, ABHD17C, YIPF6, DDT, EMC9, B3GNT8, LGALS3, ADAM7, CST7, RPS27L, LENG9, PSMB6, CHTF8, SPNS3, DECR1, SUGT1, MAP2K3, FANCL, WDFY1, ARMC3, ARHGEF12, PRELID2, CALR3, BLOC1S1, NSA2, RPF2, ZNF32, SMIM12, TIMM10B, LSM10, LMNB2, TIMM13, NME4, ACTR10, PLBD2, NDUFV2, MPV17L2, CCIN, CWF19L2, MRPL52, FUZ, MRPL12, NAPSA, MVB12A, TMEM242, GCAT, TNRC6B, RAB3D, VASH1, ELOF1, MRPL55, APBA2, IRF2BP1, KRTCAP2, NSF, SP8, PAX7, USE1, MCF2L, NPEPL1, NINJ2, VAMP8, DRG2, FDX1, MCCC2, SFT2D3, SCAND1, PARS2, CARD9, DNLZ, PECR, TUBA1C, ACOT13, MRPL23, TMEM160, ADA, GAMT, MRPL34, MZT2A, MZT2B, RENBP, MRPL54, RUNX1T1, ZBTB45, TMEM233, LFNG, GPR37, TNFAIP8L2, ALG5, MED29, SNRPD2, TPRN, PPP6R1, TMEM86B, HMOX2, PTGES2, METTL21A, AP1S1, ARL6IP4, LAMTOR2, FAM83F, LENG1, TMC4, PDCD6IP, CLDN16, IPO5, CDK5RAP3, NENF, CRIP1, ZMYM5, ARHGAP23, GADD45GIP1, N4BP3, ISOC1, LCTL, HCST, NME6, NDUFV3, LAMTOR4, EXOSC4, NPC2, TUBD1, UQCC2, TMEM120A, AAR2, MRPL41, DPY19L3, SHISA2, RPSA, DPH3, METRN, PPWD1, ARPC4, ARPC4-TTLL3, TTLL3, SOX6, SQSTM1, TMEM86A, GGACT, PSMA7, GDI1, TACC1, MRPS23, KCNK10, NME1-NME2, NME2",26.32,30.38,1.4577401566135013e-201,4.373220469840504e-201
Mouse_1,Human_7,0.053,201,673,2902,874,3103,"MRPS34, SDHAF1, GRWD1, STOML1, THAP7, CIRBP, ENGASE, PSMG4, REPS2, ANKRD39, ABHD14A, NTPCR, CSF1, FAHD2A, CRYL1, HINT2, EPHX3, PLAC8, PHPT1, G6PC3, RBM8A, NAA25, RPS14, MIF, IGDCC3, TFEB, CNPY2, NMRAL1, RPL37A, DCT, RBM3, RRP9, DTNBP1, ZDHHC6, DDIT4, DHX58, NDUFB10, DBP, GYS1, TRAF3IP3, TMED3, DPYSL4, PCGF5, D2HGDH, PNPLA2, ARFRP1, YIPF6, ATE1, DDT, RSBN1, COMMD4, LGALS3, FLT3LG, MAD2L2, HLA-DOA, RPL22, POLR1D, CCDC107, CBX6, MAP2K3, GLOD4, ZNF639, TMEM181, ECHS1, CD164L2, PLEKHJ1, PLA2G15, CWF19L1, CLPP, EOMES, POMGNT1, ZBTB32, RBM34, MCAT, TAB1, MFSD3, NUBPL, PSMB1, KCNMB4, SDR39U1, TIMM13, SLC17A7, EXOSC3, MPV17L2, BCAP29, CCIN, MSTO1, MRPL12, NOG, TBCB, VASH1, APBA2, TOMM7, TNFAIP8L1, SLAMF7, LTA, PRMT7, POU3F1, CTRB2, MRPL14, MRPL17, USE1, TNF, NINJ2, VAMP8, TYW1, DRG2, POC5, OXT, CDC16, PECR, MRPL23, YIPF2, TMEM160, C19orf25, ADA, MRPL34, KCTD2, LZIC, TRMT1, MZT2B, MRPL54, MBIP, KRT73, IAH1, EIF2B1, TNS1, DMTF1, ZBTB45, LFNG, G3BP1, TPRN, CDC42SE1, TCF25, C15orf40, TMEM86B, TRADD, ARL6IP4, PSMB4, LAMTOR2, NAA16, TNFRSF14, HRH3, RUNX3, PFDN1, CLPS, EIF3G, DDB2, CROT, PDCD6IP, ARL1, CLDN16, ZNF574, VPS29, CDK5RAP3, ADCK5, CDHR2, LYPLA2, DUS1L, TBRG1, HCST, KLHL22, ZNF362, WWOX, PNLIPRP1, SNRPA1, PRIM1, PSMC2, CDK9, COL5A1, HYAL4, CENPW, CSNK1G2, MRPL41, SIKE1, PSEN2, RPS16, TRMT5, GMEB2, ANKMY2, DAPK3, WDR45, AIDA, GRINA, EBP, S1PR1, IMP3, SP140, GIMAP6, WDR91, PRPF19, DPM3, TRUB2, RPL32, INSL3, MGAT1, ECI1, EXOSC8, UBE2H, CD3G, MED8",23,6.48,0,0
Mouse_3,Mouse_1,0.303,358,516,306,874,664,"MRPS34, TM4SF5, UAP1L1, RPP38, NIPSNAP1, INSL6, IFI27L2, LY96, ZBP1, HES5, CCDC71, RBKS, NDUFAF3, FAT2, MRPS35, FPGT, SDHAF1, ILF2, APOOL, PARM1, DLAT, BCDIN3D, COMMD3, APEX1, CCDC28B, CMC1, STOML1, TSC22D3, B9D2, TGFB1, THAP7, RBAK, EXO5, SPEF1, YIF1A, RNASE6, CIRBP, NUBP1, MSH5-SAPCD1, SAPCD1, RTP4, FOS, ENGASE, EMC2, LCMT2, HSD17B12, UBIAD1, GSTK1, LYPD6B, PSMG4, ATRIP, TAF9, FIBP, DPY30, IFI35, ANKRD39, CCDC91, ABHD14A, NTPCR, GGCT, FAHD2A, HDDC2, MRPS16, ETV1, DCXR, CRYL1, ARL15, TMEM192, HINT2, INO80B, GRHPR, ALDH7A1, MRPL27, PHPT1, TMEM175, G6PC3, PYCARD, PRDX4, NAA25, RMDN1, PAFAH1B3, HILPDA, RPS14, NUDT14, RABIF, TRIM39, CNPY2, PRMT1, AIMP1, TRAPPC5, RPL37A, PTRH1, IFT27, OXLD1, RBM3, TMED1, RRP9, MTBP, DTNBP1, SLIRP, GADD45G, HAAO, DDIT4, METTL25, COPS6, NDUFB10, KTN1, NOSIP, TMED3, SCO2, TYMP, COASY, CXCR4, SDHB, SSU72, SLC35G1, DNAJC18, BAG5, PNPLA2, FBXL4, ARFRP1, ABHD17C, SLC25A11, YIPF6, CETN3, DDT, EMC9, COMMD4, B3GNT8, OXA1L, ENY2, MZB1, LAT2, HLA-DOA, RPL22, ADAM7, ANKRD26, LENG9, PSMB6, CCDC59, POLR1D, CCDC107, CHTF8, ZFP82, CHMP2B, DECR1, PEX11B, SUGT1, MAP2K3, GLOD4, CLIC1, FBXO6, CRISPLD2, ZNF639, PATZ1, ECHS1, FANCL, HLX, DDX52, HLA-G, WDFY1, ARMC3, ATRAID, CD79B, THOC7, PRELID2, RDH13, POMGNT1, RBM34, BLOC1S1, COA6, NSA2, SYT11, RPF2, MCAT, MRI1, HAUS1, TAB1, PUS1, MFSD3, ZNF32, PSMB1, SMIM12, TIMM44, KCNMB4, POP7, LSM10, SDR39U1, FAM162A, LMNB2, TIMM13, NME4, DBI, SNRPE, PLBD2, EXOSC5, NDUFV2, PEX3, TMED9, CCIN, C2orf76, PDK1, LRRC61, MRPL52, MVB12A, GCAT, CHRAC1, MRPL42, TNRC6B, TBCB, VASH1, ELOF1, MRPL55, DENND6A, ELL3, TRAPPC1, TRMT112, TNFAIP8L1, PDLIM2, KRTCAP2, SLAMF7, COMMD5, FOXD2, MRPS7, MRPL17, USE1, CHURC1, FNTB, MCF2L, MAGOH, NPEPL1, FRS2, VAMP8, PPIB, DRG2, FDX1, MCCC2, HOMEZ, SCAND1, CDC16, SNRPD1, IL2RA, PARS2, ARRB2, EIF2S2, CARD9, DNLZ, TUBA1C, ACOT13, MRPL23, RTN4RL2, TMEM160, SLC41A2, CTXN2, STAC2, ADA, GAMT, MRPL34, SLC4A9, KCTD2, STX6, SCIMP, TEN1, TRMT1, MZT2A, MZT2B, RENBP, DIS3, ABRACL, MRPL54, MBIP, IAH1, MRPL40, RUNX1T1, EIF2B1, C16orf90, ZNF688, ITGB3BP, GPR37, TNFAIP8L2, TCF25, C15orf40, TRADD, PTGES2, AP1S1, ARL6IP4, CENPO, NAA16, RPL17, RPL17-C18orf32, MED11, CCR6, GABRB1, LENG1, TMC4, POLR2F, ARL1, CLDN16, UBE2S, HRNR, ABHD5, UCK1, IPO5, GPD2, NMI, CDK5RAP3, COX14, ARHGAP23, TMCO4, GADD45GIP1, TMEM219, DISC1, LYPLA2, DUS1L, N4BP3, TBRG1, LCTL, NME6, POMP, MPHOSPH6, WWOX, LSM5, EXOSC4, PSMC2, NPC2, CENPW, UQCC2, MRPL49, DPY19L3, ACAT1, WRAP53, MRPL13, RPSA, METRN, MRPL50, METTL22, GMEB2, HSPH1, CD14, VPS28, GRINA, CD83, S1PR1, GIMAP6, PRPF19, DPM3, MAPK9, SQSTM1, RPL32, GGACT, PSMA7, GDI1, GPANK1, DNAJC9, SPEN, HNRNPA0, MRPS23, CD3G",40.96,53.92,6.619153386155795e-95,6.619153386155795e-95
Mouse_3,Mouse_7,0.244,279,385,478,664,757,"TM4SF5, MRPS34, IFI27L2, CMC1, IFT74, BCDIN3D, UAP1L1, ENGASE, APOOL, INSL6, CCDC71, SDHAF1, TMEM192, TSC22D3, FOS, FIBP, SLC45A3, NUBP1, MRPS16, ARSK, LMNB2, TIMM13, GRHPR, ATRIP, RBKS, MRPS35, NDUFAF3, WDFY1, PNKD, NCOA2, MRPL45, DPY19L3, THAP7, DOCK4, FANCL, APEX1, LY96, ADAR, BTG3, NDUFV2, ZBP1, MSH5-SAPCD1, SAPCD1, ULK1, ADAM7, INO80B, DDT, UBR4, LENG9, YIF1A, EMC2, TNFAIP8L2, N4BP3, MPPED2, NOSIP, PLBD2, ETFB, YIPF6, ARL15, CDC123, HAAO, ANKRD39, NMB, RBAK, FGFR1OP2, RPSA, EIF1AD, BLOC1S1, GNL3L, RPL37A, TBCEL, B3GNT8, SDHB, B9D2, TGFB1, CHRNA9, RUNX1T1, HINT2, COPS6, PYCARD, ADA, UBTF, PHF8, MZT1, TMED3, RPS14, LENG1, TMC4, ACOT13, SNX3, GDI1, DNAJC18, MRPL54, TRAPPC5, MRPL52, ARL6IP6, DECR1, NHP2, PHPT1, ZDHHC12, MRPL55, DCXR, METRN, IPO5, GTF3C6, SQSTM1, TRIM39, PTRH1, NDUFC1, PCDH1, POLR2I, FDX1, PARS2, CRYL1, ARMC3, FAM117A, CCIN, TSC22D1, FAHD2A, IFT27, EMC9, GNGT2, SCO2, TYMP, CDR2, SCIN, RMDN1, SEPHS1, MVB12A, MT-ND4, RPF2, ETV1, G6PC3, NME4, RAB9B, ATP6AP1, TSPYL1, HADH, TMEM52, ARL6IP4, ZNF32, SCAND1, SLIRP, EBPL, DDIT4, PGLS, RRP9, NPC2, VASH1, HSD17B12, PSMB6, EMP3, PTGR2, CCDC91, GCAT, OGT, MRPL34, B3GAT3, GOLGA4, TMEM91, NME6, FPGT, TUBA1C, NUDT14, BECN1, ANKRD11, RENBP, PTGES2, MCF2L, GOLGA7, ELOF1, AP3M1, ARHGAP23, ADCY3, SMIM12, PRELID2, DRG2, SUGT1, ABHD17C, GORASP1, LCTL, PAQR9, DPY30, CCDC28B, GABRR2, USE1, WDR73, LSM10, CXCR4, EYA1, TFDP2, NPEPL1, MAP2K3, MRPS23, ZCCHC9, GRPEL1, TNRC6B, VCPIP1, UGT2A1, CHTF8, FBXW2, GPR37, MCCC2, KLK8, CNPY2, GGACT, RABIF, DAPL1, APLP2, CDH8, GAMT, PIGX, YOD1, ABHD12, NSA2, MZT2A, MZT2B, TRPV6, CDC25B, RPP38, KRTCAP2, PRPS1, CYP2U1, KHSRP, ZNF3, CCNI, TMED1, SAP30BP, NDUFB2, GSTZ1, GSTK1, CAPZA1, EPHA5, KLHL28, SERINC3, RBM33, SCRT2, ITSN1, PLEKHF2, UQCC2, TAB2, DAZAP2, P2RY1, EXOSC4, AP1S1, GNA13, GADD45GIP1, URM1, PAK4, TTC23L, VAMP8, HDC, SPAG7, SREK1, AATK, KIAA1143, KCNH4, CARD9, DNLZ, CDK5RAP3, C11orf71, SPECC1, RPS6KA4, DLAT, GOLPH3, TRAK2, CCDC138, CLDN16, KIAA0040, MRPL23, TMEM160, MEP1A, NDUFB10, ADAM8, PNPLA2, PSMA7, IFI35, SSBP3, VPS36",42.02,36.86,2.2519282259501793e-121,4.503856451900359e-121
Mouse_3,Human_7,0.046,165,499,2938,664,3103,"MRPS34, ENGASE, SDHAF1, TIMM13, CIRBP, PNKD, MRPL45, THAP7, KCNMB4, DDT, NTPCR, ETFB, YIPF6, ANKRD39, NMB, FGFR1OP2, RPL37A, HINT2, ADA, TMED3, RPS14, FGF9, SNX3, STOML1, MRPL54, NDUFA8, POMGNT1, NHP2, PHPT1, SPTA1, ZDHHC12, GTF3C6, S1PR1, WWOX, ARFRP1, CRYL1, CCIN, FAHD2A, PSMC2, GRINA, MRPL17, CCDC107, ABHD14A, DOCK3, SEPHS1, G6PC3, TRMT1, MEI1, RPL32, ARL6IP4, HLA-DOA, PIN1, DDIT4, PGLS, RRP9, TCF25, VASH1, SLC25A39, DUS1L, MRE11A, TOX4, NAA16, OGT, MRPL34, B3GAT3, HLA-DRB1, ANKRD11, PEX16, TBCB, RBM34, ARL1, DRG2, C15orf40, SLAMF7, LRIT1, MCAT, CXorf65, ECHS1, ACOT8, MOSPD1, SLAMF9, USE1, WDR73, MAP2K3, ZCCHC9, POLR1D, GMEB2, IAH1, PEBP1, NAA25, RPS5, RAB1B, SDR39U1, DCAF12, KCTD2, CNPY2, TRADD, YOD1, MZT2B, SLC25A36, SCAMP3, HLA-DQB1, CDC25B, CENPW, OVCA2, RPL22, CD2, GIMAP6, KHSRP, PRPF19, NDUFAB1, DTNBP1, CDC16, NDUFB2, LYNX1, BCL2L12, MBIP, RANGAP1, CDKL1, SH2D1A, TAB1, RANBP3, RBM3, ZNF639, DAZAP2, U2AF1, CD3G, PSMG4, RMND5A, EIF2B1, MFSD3, PSMB1, URM1, TMCC2, TNFAIP8L1, VAMP8, GPAA1, SREK1, DTD1, CIB1, DDX1, CDK5RAP3, GLOD4, NT5C, LYPLA2, RNF11, C11orf71, RNF113A, RPS6KA4, CCNDBP1, COMMD4, GOLPH3, PSMB10, DPM3, CLDN16, FBXO9, MRPL23, TMEM160, SLC38A5, NDUFB10, PNPLA2, SSBP3, POLR1C, ARIH1, TBRG1",24.85,5.32,0,0
Mouse_7,Mouse_1,0.164,230,644,527,874,757,"MRPS34, TM4SF5, UAP1L1, RPP38, INSL6, IFI27L2, LY96, ZBP1, CCDC71, RBKS, NDUFAF3, MRPS35, FPGT, SDHAF1, APOOL, DLAT, BCDIN3D, APEX1, CCDC28B, CMC1, TSC22D3, B9D2, TGFB1, THAP7, RBAK, YIF1A, NUBP1, MSH5-SAPCD1, SAPCD1, FOS, ENGASE, EMC2, HSD17B12, GSTK1, ATRIP, AARS2, FIBP, DPY30, IFI35, ANKRD39, CCDC91, FAHD2A, MRPS16, ETV1, DCXR, CRYL1, ARL15, TMEM192, HINT2, INO80B, GRHPR, PLAC8, PHPT1, G6PC3, PYCARD, RMDN1, RPS14, NUDT14, MIF, RABIF, TRIM39, CNPY2, NMRAL1, TRAPPC5, RPL37A, DCT, PTRH1, IFT27, TMED1, RRP9, SLIRP, HAAO, DDIT4, COPS6, NDUFB10, NOSIP, TMED3, SCO2, TYMP, CXCR4, CHCHD1, SDHB, DNAJC18, PNPLA2, DPAGT1, ABHD17C, YIPF6, DDT, EMC9, B3GNT8, LGALS3, ADAM7, CST7, RPS27L, LENG9, PSMB6, CHTF8, SPNS3, DECR1, SUGT1, MAP2K3, FANCL, WDFY1, ARMC3, ARHGEF12, PRELID2, CALR3, BLOC1S1, NSA2, RPF2, ZNF32, SMIM12, TIMM10B, LSM10, LMNB2, TIMM13, NME4, ACTR10, PLBD2, NDUFV2, MPV17L2, CCIN, CWF19L2, MRPL52, FUZ, MRPL12, NAPSA, MVB12A, TMEM242, GCAT, TNRC6B, RAB3D, VASH1, ELOF1, MRPL55, APBA2, IRF2BP1, KRTCAP2, NSF, SP8, PAX7, USE1, MCF2L, NPEPL1, NINJ2, VAMP8, DRG2, FDX1, MCCC2, SFT2D3, SCAND1, PARS2, CARD9, DNLZ, PECR, TUBA1C, ACOT13, MRPL23, TMEM160, ADA, GAMT, MRPL34, MZT2A, MZT2B, RENBP, MRPL54, RUNX1T1, ZBTB45, TMEM233, LFNG, GPR37, TNFAIP8L2, ALG5, MED29, SNRPD2, TPRN, PPP6R1, TMEM86B, HMOX2, PTGES2, METTL21A, AP1S1, ARL6IP4, LAMTOR2, FAM83F, LENG1, TMC4, PDCD6IP, CLDN16, IPO5, CDK5RAP3, NENF, CRIP1, ZMYM5, ARHGAP23, GADD45GIP1, N4BP3, ISOC1, LCTL, HCST, NME6, NDUFV3, LAMTOR4, EXOSC4, NPC2, TUBD1, UQCC2, TMEM120A, AAR2, MRPL41, DPY19L3, SHISA2, RPSA, DPH3, METRN, PPWD1, ARPC4, ARPC4-TTLL3, TTLL3, SOX6, SQSTM1, TMEM86A, GGACT, PSMA7, GDI1, TACC1, MRPS23, KCNK10, NME1-NME2, NME2",26.32,30.38,1.4577401566135013e-201,4.373220469840504e-201
Mouse_7,Mouse_3,0.244,279,385,478,664,757,"TM4SF5, MRPS34, IFI27L2, CMC1, IFT74, BCDIN3D, UAP1L1, ENGASE, APOOL, INSL6, CCDC71, SDHAF1, TMEM192, TSC22D3, FOS, FIBP, SLC45A3, NUBP1, MRPS16, ARSK, LMNB2, TIMM13, GRHPR, ATRIP, RBKS, MRPS35, NDUFAF3, WDFY1, PNKD, NCOA2, MRPL45, DPY19L3, THAP7, DOCK4, FANCL, APEX1, LY96, ADAR, BTG3, NDUFV2, ZBP1, MSH5-SAPCD1, SAPCD1, ULK1, ADAM7, INO80B, DDT, UBR4, LENG9, YIF1A, EMC2, TNFAIP8L2, N4BP3, MPPED2, NOSIP, PLBD2, ETFB, YIPF6, ARL15, CDC123, HAAO, ANKRD39, NMB, RBAK, FGFR1OP2, RPSA, EIF1AD, BLOC1S1, GNL3L, RPL37A, TBCEL, B3GNT8, SDHB, B9D2, TGFB1, CHRNA9, RUNX1T1, HINT2, COPS6, PYCARD, ADA, UBTF, PHF8, MZT1, TMED3, RPS14, LENG1, TMC4, ACOT13, SNX3, GDI1, DNAJC18, MRPL54, TRAPPC5, MRPL52, ARL6IP6, DECR1, NHP2, PHPT1, ZDHHC12, MRPL55, DCXR, METRN, IPO5, GTF3C6, SQSTM1, TRIM39, PTRH1, NDUFC1, PCDH1, POLR2I, FDX1, PARS2, CRYL1, ARMC3, FAM117A, CCIN, TSC22D1, FAHD2A, IFT27, EMC9, GNGT2, SCO2, TYMP, CDR2, SCIN, RMDN1, SEPHS1, MVB12A, MT-ND4, RPF2, ETV1, G6PC3, NME4, RAB9B, ATP6AP1, TSPYL1, HADH, TMEM52, ARL6IP4, ZNF32, SCAND1, SLIRP, EBPL, DDIT4, PGLS, RRP9, NPC2, VASH1, HSD17B12, PSMB6, EMP3, PTGR2, CCDC91, GCAT, OGT, MRPL34, B3GAT3, GOLGA4, TMEM91, NME6, FPGT, TUBA1C, NUDT14, BECN1, ANKRD11, RENBP, PTGES2, MCF2L, GOLGA7, ELOF1, AP3M1, ARHGAP23, ADCY3, SMIM12, PRELID2, DRG2, SUGT1, ABHD17C, GORASP1, LCTL, PAQR9, DPY30, CCDC28B, GABRR2, USE1, WDR73, LSM10, CXCR4, EYA1, TFDP2, NPEPL1, MAP2K3, MRPS23, ZCCHC9, GRPEL1, TNRC6B, VCPIP1, UGT2A1, CHTF8, FBXW2, GPR37, MCCC2, KLK8, CNPY2, GGACT, RABIF, DAPL1, APLP2, CDH8, GAMT, PIGX, YOD1, ABHD12, NSA2, MZT2A, MZT2B, TRPV6, CDC25B, RPP38, KRTCAP2, PRPS1, CYP2U1, KHSRP, ZNF3, CCNI, TMED1, SAP30BP, NDUFB2, GSTZ1, GSTK1, CAPZA1, EPHA5, KLHL28, SERINC3, RBM33, SCRT2, ITSN1, PLEKHF2, UQCC2, TAB2, DAZAP2, P2RY1, EXOSC4, AP1S1, GNA13, GADD45GIP1, URM1, PAK4, TTC23L, VAMP8, HDC, SPAG7, SREK1, AATK, KIAA1143, KCNH4, CARD9, DNLZ, CDK5RAP3, C11orf71, SPECC1, RPS6KA4, DLAT, GOLPH3, TRAK2, CCDC138, CLDN16, KIAA0040, MRPL23, TMEM160, MEP1A, NDUFB10, ADAM8, PNPLA2, PSMA7, IFI35, SSBP3, VPS36",42.02,36.86,2.2519282259501793e-121,4.503856451900359e-121
Mouse_7,Human_7,0.044,164,593,2939,757,3103,"ANKRD11, BCL11B, MRPS34, PDCD6IP, ZMYND11, TIMM13, MT3, ZCCHC9, B3GAT3, FNBP1, GOLPH3, SON, HEMGN, NES, UNG, SEMA4C, SRSF6, SREK1, NEURL1B, TRIB2, POP1, USP45, RAD51C, CLCNKA, ATXN2, SLC1A4, ZBTB45, RRP9, DAZAP2, CLDN16, SGSH, SSBP1, WBP2, EXOSC9, ETFB, DDIT4, MRPL54, COA5, VASH1, FGFR1OP2, OGT, TMEM101, NMRAL1, ATXN7, SEPHS1, PNPLA2, YOD1, PGLS, PLA2G6, THAP7, RAB2B, SLFN5, NCLN, MYH14, G6PC3, ARHGEF15, MPV17L2, HSD17B10, SPATA13, ZNF831, CDK5RAP3, ICA1, ANKRD39, FAHD2A, PLCB1, C11orf71, LGALS3, SLMAP, CCIN, CYFIP2, IL15RA, ABHD8, ZDHHC12, PRPF39, VAMP8, BTG1, POP5, APBA2, RPL37A, SDHAF1, MRPL12, HCST, TMED3, RABGAP1L, HSPG2, HINT2, B3GALT4, CYB561D2, USE1, NDUFB10, TTC1, DDT, DYNC1I2, CNPY2, SP4, URM1, MAP2K3, ELAVL1, ADA, ACBD5, MCM3, MIF, KHSRP, LAMTOR2, TPR, EIF3A, LFNG, MRPL34, MRPL45, PHPT1, SMC2, ZNF563, ANKRD16, RIC8B, SNX3, RASA3, CRYL1, DRG2, WDR73, ENGASE, RPS14, GADD45A, NDUFB7, RPS6KA4, MYCBP2, NUP93, MZT2B, GTF3C6, NINJ2, AVPI1, KLHL6, DCT, MRPL23, PNKD, TMEM223, HSP90B1, MYL6B, TMEM86B, NMB, SRSF5, UTP23, CDC25B, YIPF6, NHP2, FBXL12, RBM26, HNRNPH1, TUSC2, PECR, TMEM160, NDUFB2, STARD3, PLAC8, TPRN, MAML1, SLC38A10, BDH1, TRAF2, ARL6IP4, ZC3HC1, CTSW, SSBP3, MRPL41, SURF1",21.66,5.29,0,0
