MM.Entrez,EffectSize
16012,3.799086823409998
14807,3.0582727006149995
12402,1.8018659088500044
68713,2.571786568450001
16819,2.441234258240007
15227,2.4287287297650018
17394,2.093283417110001
320202,2.5185574591400055
76905,2.702165426710007
545902,2.897671437944994
233875,2.619103570714998
56184,2.7250934269600036
98314,2.5833610451650033
21676,2.671933894284999
67331,2.598155447674996
11298,1.9692668664849986
226359,2.709058953415002
77462,2.9248825361350024
12654,2.4161684746100027
668303,3.2619606609050047
21645,2.3736298665600044
54199,2.0673944429500013
17537,2.1461460932000076
14293,1.815007276980003
12765,1.5629870289050007
228966,1.7150896446800044
213435,2.3401085555350045
18796,2.4354449471650073
50501,4.405231403150001
67080,2.434672345515006
18208,2.150223600094998
18029,1.3899493150000062
109660,2.942937261670002
13106,2.3424097479150046
14068,3.056213993315003
328778,2.3705627913700003
224023,1.8643341969700025
11470,2.2038334570600053
77976,2.4282118786800027
329659,2.3563855847400106
18121,1.7483813287249976
74915,2.6955186565400115
65963,-1.937452391089999
384185,2.844277571594999
80886,1.0180274990500013
270150,2.5354542967900073
12771,-2.1882672069299955
69861,1.7540586069100002
17287,-2.737137745530001
56189,1.981964168724999
13714,1.7827511146100044
332578,1.8960049603949996
13446,2.324043730080003
11853,1.7916335718950052
12587,2.2576114480200022
13370,1.9444790340350018
106522,-2.492549908320002
21422,1.903154743740009
219170,2.1080984397900027
226896,1.827023039420002
70551,-1.6811695537550007
53870,1.8872471221000104
14168,1.4293826445599986
14345,-2.331064213740002
170835,-1.745960962664995
11625,1.9017543390500027
76645,1.4636534949400062
52024,1.933915833700003
14179,2.216447980955005
243510,2.3777875383050056
241452,2.010610921715001
16178,1.9850686475350052
73192,2.0166792574749985
21906,1.14245988740001
58206,1.4625085248350018
18991,1.475241492050003
20491,-0.8309871448349995
237397,2.2620094719500052
140500,1.0693408607500121
381319,-2.404178747599996
52892,3.301581095180004
76267,1.63290141335
76073,1.1187038745699986
269642,-1.8984966825749998
74782,1.7323882611950019
69836,2.713802153865003
22066,2.101917674355003
238673,2.4688814570100046
225631,1.7115111695050054
244550,1.2298351297999925
110794,-1.5044152125949974
383766,2.3238615541900067
11910,-2.0463005169649975
319229,1.1254508216999977
14756,2.3982012299850073
11687,-2.1378251815250016
66333,2.5579975516699998
117589,0.9217215773799978
14915,1.9901659302400025
16592,1.0401635243550036
