MM.Entrez,row,EffectSize,condition
17760,17760,0.22476200930671952,Fluad_72_PBMC
17760,17760,0.039921421426874826,Fluad_168_PBMC
17761,17761,-0.07012767278878851,Fluad_4_PBMC
17761,17761,0.04248340836671005,Fluad_8_PBMC
17761,17761,0.07548375412557196,Fluad_24_PBMC
17761,17761,-0.07853808279894503,Fluad_48_PBMC
17761,17761,-0.10643842670274806,Fluad_72_PBMC
17761,17761,-5.409404771037352e-4,Fluad_168_PBMC
17762,17762,-0.09266913644324948,Fluad_4_PBMC
17762,17762,-0.2062237800729778,Fluad_8_PBMC
17762,17762,0.1280812817795436,Fluad_24_PBMC
17762,17762,0.016561380400375914,Fluad_48_PBMC
17762,17762,0.1743564294039035,Fluad_72_PBMC
17762,17762,0.28180663880879875,Fluad_168_PBMC
17763,17763,-0.059255772061449274,Fluad_4_PBMC
17763,17763,0.003167692131983646,Fluad_8_PBMC
17763,17763,0.22535151339228632,Fluad_24_PBMC
17763,17763,0.27336983014684657,Fluad_48_PBMC
17763,17763,0.3354260663467792,Fluad_72_PBMC
17763,17763,-0.06185820841061762,Fluad_168_PBMC
17764,17764,-0.06437337575640356,Fluad_4_PBMC
17764,17764,-0.07565313997704504,Fluad_8_PBMC
17764,17764,-0.1688736142955638,Fluad_24_PBMC
17764,17764,-0.09926672104620282,Fluad_48_PBMC
17764,17764,-0.10151420921005672,Fluad_72_PBMC
17764,17764,-0.021679727812062843,Fluad_168_PBMC
17765,17765,-0.06375829357453222,Fluad_4_PBMC
17765,17765,-0.06545173849609265,Fluad_8_PBMC
17765,17765,-0.2512832834169898,Fluad_24_PBMC
17765,17765,-0.13832763649496416,Fluad_48_PBMC
17765,17765,-0.11413125232865706,Fluad_72_PBMC
17765,17765,-0.01815848535437281,Fluad_168_PBMC
17766,17766,0.003687621565382493,Fluad_4_PBMC
17766,17766,-0.045750826487882534,Fluad_8_PBMC
17766,17766,-0.137954651193529,Fluad_24_PBMC
17766,17766,-0.04762950558218648,Fluad_48_PBMC
17766,17766,-0.01931018681139607,Fluad_72_PBMC
17766,17766,-0.0032182128671518484,Fluad_168_PBMC
17768,17768,-0.009589175342703538,Fluad_4_PBMC
17768,17768,0.03982456723359329,Fluad_8_PBMC
17768,17768,0.08963321296395987,Fluad_24_PBMC
17768,17768,0.04281128732712425,Fluad_48_PBMC
17768,17768,0.013958342492207176,Fluad_72_PBMC
17768,17768,-0.15937379996074919,Fluad_168_PBMC
17769,17769,-0.008096839752837592,Fluad_4_PBMC
17769,17769,0.027178563706958148,Fluad_8_PBMC
17769,17769,-0.07505539483600199,Fluad_24_PBMC
17769,17769,-0.11278514648910232,Fluad_48_PBMC
17769,17769,-0.03417395546678481,Fluad_72_PBMC
17769,17769,0.05239894082976537,Fluad_168_PBMC
17771,17771,-0.008588007228365502,Fluad_4_PBMC
17771,17771,0.02866996821902612,Fluad_8_PBMC
17771,17771,0.038249315366447156,Fluad_24_PBMC
17771,17771,-0.05083042264567572,Fluad_48_PBMC
17771,17771,0.034213842086275204,Fluad_72_PBMC
17771,17771,-0.14857058140472645,Fluad_168_PBMC
17772,17772,0.0952139257848259,Fluad_4_PBMC
17772,17772,0.16260125322040997,Fluad_8_PBMC
17772,17772,0.42947058701223195,Fluad_24_PBMC
17772,17772,0.4319997331383978,Fluad_48_PBMC
17772,17772,0.45999795905384566,Fluad_72_PBMC
17772,17772,0.22749993106412392,Fluad_168_PBMC
17773,17773,-0.16543642924850577,Fluad_4_PBMC
17773,17773,0.2437630839558087,Fluad_8_PBMC
17773,17773,-0.09374091587760547,Fluad_24_PBMC
17773,17773,-0.14025621002061417,Fluad_48_PBMC
17773,17773,0.23687544077572453,Fluad_72_PBMC
17773,17773,0.05852182206852352,Fluad_168_PBMC
17775,17775,-0.01443822789110838,Fluad_4_PBMC
17775,17775,0.021660862644830914,Fluad_8_PBMC
17775,17775,0.014924097601264563,Fluad_24_PBMC
17775,17775,0.014672277106579923,Fluad_48_PBMC
17775,17775,0.02390583358347209,Fluad_72_PBMC
17775,17775,-0.02363862667977168,Fluad_168_PBMC
17776,17776,0.09554191271859613,Fluad_4_PBMC
17776,17776,0.09807859712074363,Fluad_8_PBMC
17776,17776,0.06025368183451185,Fluad_24_PBMC
17776,17776,0.12782990391275062,Fluad_48_PBMC
17776,17776,0.06521978984436627,Fluad_72_PBMC
17776,17776,0.04226617564236079,Fluad_168_PBMC
17777,17777,-0.24070991325018554,Fluad_4_PBMC
17777,17777,-0.20067878827344376,Fluad_8_PBMC
17777,17777,-0.3569974483929257,Fluad_24_PBMC
17777,17777,-0.2047076993778134,Fluad_48_PBMC
17777,17777,0.10430743528757791,Fluad_72_PBMC
17777,17777,0.021936038267282854,Fluad_168_PBMC
17826,17826,0.0035109736817768855,Fluad_4_PBMC
17826,17826,-0.02109730481989658,Fluad_8_PBMC
17826,17826,-0.059795264470356546,Fluad_24_PBMC
17826,17826,-0.03753179253305294,Fluad_48_PBMC
17826,17826,-0.04070648638166441,Fluad_72_PBMC
17826,17826,-0.012621600997137605,Fluad_168_PBMC
17827,17827,-0.008361408078464638,Fluad_4_PBMC
17827,17827,-0.0415693999618294,Fluad_8_PBMC
17827,17827,-0.04231673188993135,Fluad_24_PBMC
17827,17827,-0.0434666818524736,Fluad_48_PBMC
17827,17827,-0.04741202276363454,Fluad_72_PBMC
17827,17827,-0.025680701295546893,Fluad_168_PBMC
17828,17828,-0.02353949817771417,Fluad_4_PBMC
17828,17828,-0.12726099598746954,Fluad_8_PBMC
17828,17828,-0.30678088090254363,Fluad_24_PBMC
17828,17828,-0.12475803637934213,Fluad_48_PBMC
17828,17828,-0.15906198853629716,Fluad_72_PBMC
17828,17828,-0.0528012691141706,Fluad_168_PBMC
17829,17829,-0.21363721299219884,Fluad_4_PBMC
17829,17829,-0.07817079442809627,Fluad_8_PBMC
17829,17829,-0.14307370130978825,Fluad_24_PBMC
17829,17829,0.05996615565940866,Fluad_48_PBMC
17829,17829,0.2146167634445555,Fluad_72_PBMC
17829,17829,-0.02247321818512571,Fluad_168_PBMC
17846,17846,-0.012910080414630265,Fluad_4_PBMC
17846,17846,-0.029382718449515455,Fluad_8_PBMC
17846,17846,0.0061749269779265425,Fluad_24_PBMC
17846,17846,-0.035347309647896896,Fluad_48_PBMC
17846,17846,-0.06703279337230583,Fluad_72_PBMC
17846,17846,-0.024369179369292393,Fluad_168_PBMC
17847,17847,0.024679064170917364,Fluad_4_PBMC
17847,17847,-0.025662376257904018,Fluad_8_PBMC
17847,17847,-0.04834798114755268,Fluad_24_PBMC
17847,17847,-0.02956894490519124,Fluad_48_PBMC
17847,17847,-0.008478885158724303,Fluad_72_PBMC
17847,17847,-0.015280708915478058,Fluad_168_PBMC
17850,17850,0.011140859372116285,Fluad_4_PBMC
17850,17850,-0.05438654255092645,Fluad_8_PBMC
17850,17850,-0.04630592784995846,Fluad_24_PBMC
17850,17850,-0.03815945670421472,Fluad_48_PBMC
17850,17850,-0.042849382502022415,Fluad_72_PBMC
17850,17850,-0.06795291337350351,Fluad_168_PBMC
17855,17855,-0.015913119505941875,Fluad_4_PBMC
17855,17855,-0.00450815828479012,Fluad_8_PBMC
17855,17855,-0.0037127272274690704,Fluad_24_PBMC
17855,17855,-0.06204757341782985,Fluad_48_PBMC
17855,17855,-0.07309614759552119,Fluad_72_PBMC
17855,17855,-0.0929404511008034,Fluad_168_PBMC
17859,17859,0.13959161792313068,Fluad_4_PBMC
17859,17859,0.0010392319699161767,Fluad_8_PBMC
17859,17859,-0.16543795504877057,Fluad_24_PBMC
17859,17859,0.10308415055644016,Fluad_48_PBMC
17859,17859,-0.051198347726785,Fluad_72_PBMC
17859,17859,0.14266298085257967,Fluad_168_PBMC
17863,17863,-0.0863899346660908,Fluad_4_PBMC
17863,17863,-0.1660002857747127,Fluad_8_PBMC
17863,17863,-0.2684549993447032,Fluad_24_PBMC
17863,17863,-0.1152988223355047,Fluad_48_PBMC
17863,17863,-0.263319265938585,Fluad_72_PBMC
17863,17863,-0.07956191336642027,Fluad_168_PBMC
17864,17864,0.23562257989851565,Fluad_4_PBMC
17864,17864,0.2861775027170137,Fluad_8_PBMC
17864,17864,0.15544098537204687,Fluad_24_PBMC
17864,17864,-0.011801959688241492,Fluad_48_PBMC
17864,17864,0.1278483447908627,Fluad_72_PBMC
17864,17864,0.06441873333285719,Fluad_168_PBMC
17865,17865,0.02498147699378439,Fluad_4_PBMC
17865,17865,0.06900477219539525,Fluad_8_PBMC
17865,17865,0.003690238017157288,Fluad_24_PBMC
17865,17865,-0.017175899778920645,Fluad_48_PBMC
17865,17865,0.015055698774679271,Fluad_72_PBMC
17865,17865,0.02893207190600755,Fluad_168_PBMC
17868,17868,0.2919330497255661,Fluad_4_PBMC
17868,17868,0.06270148983553758,Fluad_8_PBMC
17868,17868,0.1499375575414721,Fluad_24_PBMC
17868,17868,0.1993876338115963,Fluad_48_PBMC
17868,17868,0.14086637789454004,Fluad_72_PBMC
17868,17868,0.3480853207796155,Fluad_168_PBMC
17869,17869,0.10284686797712927,Fluad_4_PBMC
17869,17869,0.021543590880131358,Fluad_8_PBMC
17869,17869,-0.055579736167705285,Fluad_24_PBMC
17869,17869,-0.12715616930195894,Fluad_48_PBMC
17869,17869,-0.1267632133442107,Fluad_72_PBMC
17869,17869,0.02191573020927562,Fluad_168_PBMC
17872,17872,-0.044255063296232855,Fluad_4_PBMC
17872,17872,0.006395016226514727,Fluad_8_PBMC
17872,17872,-0.00550520180741243,Fluad_24_PBMC
17872,17872,-0.005636152890463375,Fluad_48_PBMC
17872,17872,0.00638690005668785,Fluad_72_PBMC
17872,17872,-0.04655681037430881,Fluad_168_PBMC
17873,17873,0.037054018725433124,Fluad_4_PBMC
17873,17873,-0.026405440869646135,Fluad_8_PBMC
17873,17873,0.008544865887452957,Fluad_24_PBMC
17873,17873,0.0038753439696037617,Fluad_48_PBMC
17873,17873,-0.03752753007737919,Fluad_72_PBMC
17873,17873,0.023360610041378127,Fluad_168_PBMC
17874,17874,0.12421522907428928,Fluad_4_PBMC
17874,17874,0.05659222108609896,Fluad_8_PBMC
17874,17874,-0.013010555438968119,Fluad_24_PBMC
17874,17874,0.009778385974262171,Fluad_48_PBMC
17874,17874,-0.030614172609076284,Fluad_72_PBMC
17874,17874,0.0332519075960227,Fluad_168_PBMC
17876,17876,-0.043236527971204364,Fluad_4_PBMC
17876,17876,-0.0448810180128314,Fluad_8_PBMC
17876,17876,0.10528788386509058,Fluad_24_PBMC
17876,17876,-0.012848681164148612,Fluad_48_PBMC
17876,17876,-0.007233405086287004,Fluad_72_PBMC
17876,17876,-0.030608903300280765,Fluad_168_PBMC
17877,17877,0.09545516010828559,Fluad_4_PBMC
17877,17877,0.11408171021932212,Fluad_8_PBMC
17877,17877,0.14242243453293968,Fluad_24_PBMC
17877,17877,-0.07502268929364697,Fluad_48_PBMC
17877,17877,-0.05354615826622999,Fluad_72_PBMC
17877,17877,-0.1647655089529778,Fluad_168_PBMC
17878,17878,0.1100606786280045,Fluad_4_PBMC
17878,17878,0.3765517838066106,Fluad_8_PBMC
17878,17878,0.3187678565089216,Fluad_24_PBMC
17878,17878,0.45183701853101055,Fluad_48_PBMC
17878,17878,0.32818828387412524,Fluad_72_PBMC
17878,17878,0.3998747580156621,Fluad_168_PBMC
17879,17879,-0.25784235178552595,Fluad_4_PBMC
17879,17879,0.15733315120077185,Fluad_8_PBMC
17879,17879,0.09545710215481562,Fluad_24_PBMC
17879,17879,-0.15037081846450762,Fluad_48_PBMC
17879,17879,-0.09311221200622466,Fluad_72_PBMC
17879,17879,-0.13989785213552564,Fluad_168_PBMC
17880,17880,-0.19177512712014688,Fluad_4_PBMC
17880,17880,-0.07061146687385356,Fluad_8_PBMC
17880,17880,0.07243248660893498,Fluad_24_PBMC
17880,17880,-0.19889817325439552,Fluad_48_PBMC
17880,17880,-0.040679651470488354,Fluad_72_PBMC
17880,17880,-0.20409771848091718,Fluad_168_PBMC
17882,17882,3.4481702956790095e-4,Fluad_4_PBMC
17882,17882,-0.06800843367868326,Fluad_8_PBMC
17882,17882,-0.245953918949942,Fluad_24_PBMC
17882,17882,-0.07033285573101078,Fluad_48_PBMC
17882,17882,-0.05073559501852665,Fluad_72_PBMC
17882,17882,-0.1373052095392071,Fluad_168_PBMC
17883,17883,-0.1323641075499109,Fluad_4_PBMC
17883,17883,0.034628412495391725,Fluad_8_PBMC
17883,17883,0.1625677547172817,Fluad_24_PBMC
17883,17883,-0.12218607793115321,Fluad_48_PBMC
17883,17883,0.00919559115315649,Fluad_72_PBMC
17883,17883,0.0021577943152890633,Fluad_168_PBMC
17884,17884,-0.06493723959139919,Fluad_4_PBMC
17884,17884,-0.13433778966979504,Fluad_8_PBMC
17884,17884,0.11562593937905685,Fluad_24_PBMC
17884,17884,-0.15768866471738607,Fluad_48_PBMC
17884,17884,0.0082876272514667,Fluad_72_PBMC
17884,17884,-0.1438143259937208,Fluad_168_PBMC
17885,17885,0.22954589147568916,Fluad_4_PBMC
17885,17885,0.10242671107201762,Fluad_8_PBMC
17885,17885,-0.04603121266235033,Fluad_24_PBMC
17885,17885,0.27938890486621526,Fluad_48_PBMC
17885,17885,0.18196549335930756,Fluad_72_PBMC
17885,17885,0.13180719352773718,Fluad_168_PBMC
17886,17886,0.052743363809304,Fluad_4_PBMC
17886,17886,0.018304552749723868,Fluad_8_PBMC
17886,17886,0.02991145827695707,Fluad_24_PBMC
17886,17886,0.051485831194194365,Fluad_48_PBMC
17886,17886,0.03085063065541016,Fluad_72_PBMC
17886,17886,0.01996978816718098,Fluad_168_PBMC
17888,17888,0.12519245295347692,Fluad_4_PBMC
17888,17888,0.33939079313841636,Fluad_8_PBMC
17888,17888,0.15129905938161237,Fluad_24_PBMC
17888,17888,0.16935680802196051,Fluad_48_PBMC
17888,17888,-0.02676129398331306,Fluad_72_PBMC
17888,17888,0.15641451301488618,Fluad_168_PBMC
17896,17896,-0.05625425116992222,Fluad_4_PBMC
17896,17896,-0.08692565694791776,Fluad_8_PBMC
17896,17896,-0.03663876271584687,Fluad_24_PBMC
17896,17896,-0.009555348230313676,Fluad_48_PBMC
17896,17896,-0.059629054551027405,Fluad_72_PBMC
17896,17896,-0.026286017270476414,Fluad_168_PBMC
17897,17897,0.004952244031743547,Fluad_4_PBMC
17897,17897,0.06876076229591543,Fluad_8_PBMC
17897,17897,0.0711189154556644,Fluad_24_PBMC
17897,17897,-1.7519843818547542e-4,Fluad_48_PBMC
17897,17897,0.0011960559717398844,Fluad_72_PBMC
17897,17897,0.13556584965089513,Fluad_168_PBMC
17898,17898,-0.1548454326113471,Fluad_4_PBMC
17898,17898,-0.2706785327676944,Fluad_8_PBMC
17898,17898,-0.3140328865905684,Fluad_24_PBMC
17898,17898,-0.257968941859521,Fluad_48_PBMC
17898,17898,-0.22459167654135404,Fluad_72_PBMC
17898,17898,-0.1641896955795472,Fluad_168_PBMC
17901,17901,0.038611068529793346,Fluad_4_PBMC
17901,17901,-0.0733146952481536,Fluad_8_PBMC
17901,17901,-0.07720480195581114,Fluad_24_PBMC
17901,17901,-0.25139141687817634,Fluad_48_PBMC
17901,17901,-0.2865544052956335,Fluad_72_PBMC
17901,17901,-0.1606468749239509,Fluad_168_PBMC
17904,17904,-0.15244707440216132,Fluad_4_PBMC
17904,17904,-0.0977620702100852,Fluad_8_PBMC
17904,17904,-0.14426827807234988,Fluad_24_PBMC
17904,17904,-0.4079170107307588,Fluad_48_PBMC
17904,17904,-0.18431640314776265,Fluad_72_PBMC
17904,17904,-0.014364117076217209,Fluad_168_PBMC
17906,17906,0.23441500930548909,Fluad_4_PBMC
17906,17906,0.11189410605030314,Fluad_8_PBMC
17906,17906,-0.1050384745694517,Fluad_24_PBMC
17906,17906,0.10483879058060275,Fluad_48_PBMC
17906,17906,-0.14785992667875014,Fluad_72_PBMC
17906,17906,0.1730445134069729,Fluad_168_PBMC
17907,17907,-0.06831932368868587,Fluad_4_PBMC
17907,17907,-0.18921927438872688,Fluad_8_PBMC
17907,17907,0.12856956578576817,Fluad_24_PBMC
17907,17907,0.13182141066927056,Fluad_48_PBMC
17907,17907,-0.0574739523545964,Fluad_72_PBMC
17907,17907,0.04581359920771266,Fluad_168_PBMC
17909,17909,0.04087184146945155,Fluad_4_PBMC
17909,17909,-0.031235537586844275,Fluad_8_PBMC
17909,17909,0.09838707686482318,Fluad_24_PBMC
17909,17909,-0.08029960117614943,Fluad_48_PBMC
17909,17909,-0.08716253020362608,Fluad_72_PBMC
17909,17909,-0.017907194054275655,Fluad_168_PBMC
17910,17910,-0.016630924726917407,Fluad_4_PBMC
17910,17910,0.13555265998892008,Fluad_8_PBMC
17910,17910,0.02510991926893924,Fluad_24_PBMC
17910,17910,0.06405862213354707,Fluad_48_PBMC
17910,17910,-0.13088502721279127,Fluad_72_PBMC
17910,17910,-0.09372160828907239,Fluad_168_PBMC
17912,17912,0.09157257911850336,Fluad_4_PBMC
17912,17912,0.22025668756387096,Fluad_8_PBMC
17912,17912,-0.8188732863385926,Fluad_24_PBMC
17912,17912,0.10100097471745872,Fluad_48_PBMC
17912,17912,0.15860352089155505,Fluad_72_PBMC
17912,17912,0.10756736044756865,Fluad_168_PBMC
17913,17913,-0.028662395153455922,Fluad_4_PBMC
17913,17913,-0.09169955382786199,Fluad_8_PBMC
17913,17913,-0.0034146008326452204,Fluad_24_PBMC
17913,17913,-0.008371757934126478,Fluad_48_PBMC
17913,17913,-0.0032834612334409208,Fluad_72_PBMC
17913,17913,-0.01662370342124042,Fluad_168_PBMC
17916,17916,0.07525426960576986,Fluad_4_PBMC
17916,17916,-0.009448425732342614,Fluad_8_PBMC
17916,17916,-0.043551965444590834,Fluad_24_PBMC
17916,17916,0.024021291028694325,Fluad_48_PBMC
17916,17916,0.004658931953948731,Fluad_72_PBMC
17916,17916,0.0637353751148857,Fluad_168_PBMC
17918,17918,-0.012793647694758103,Fluad_4_PBMC
17918,17918,-0.06959432577619662,Fluad_8_PBMC
17918,17918,-0.2558319258462065,Fluad_24_PBMC
17918,17918,-0.022744505681926874,Fluad_48_PBMC
17918,17918,-0.054375643028587994,Fluad_72_PBMC
17918,17918,0.01635029058388815,Fluad_168_PBMC
17919,17919,-0.13290506428557047,Fluad_4_PBMC
17919,17919,-0.0959365615466945,Fluad_8_PBMC
17919,17919,-0.5263866385978326,Fluad_24_PBMC
17919,17919,-0.2098702493666278,Fluad_48_PBMC
17919,17919,-0.17046627114626767,Fluad_72_PBMC
17919,17919,-0.010358844989402538,Fluad_168_PBMC
17920,17920,-0.12693725543619605,Fluad_4_PBMC
17920,17920,-0.203654350148315,Fluad_8_PBMC
17920,17920,-0.09794539361900156,Fluad_24_PBMC
17920,17920,-0.1466108549795342,Fluad_48_PBMC
17920,17920,-0.226454973183573,Fluad_72_PBMC
17920,17920,-0.21275328589548814,Fluad_168_PBMC
17921,17921,0.02971727209511643,Fluad_4_PBMC
17921,17921,-0.04600470500330944,Fluad_8_PBMC
17921,17921,0.0031545968938111457,Fluad_24_PBMC
17921,17921,-0.10447251089597387,Fluad_48_PBMC
17921,17921,-0.2620375818087086,Fluad_72_PBMC
17921,17921,0.09882212854477457,Fluad_168_PBMC
17922,17922,0.01943957199321167,Fluad_4_PBMC
17922,17922,0.10778207366824111,Fluad_8_PBMC
17922,17922,-0.2207207451651434,Fluad_24_PBMC
17922,17922,-0.16666585380506937,Fluad_48_PBMC
17922,17922,-0.031008666460007106,Fluad_72_PBMC
17922,17922,0.022733602396193042,Fluad_168_PBMC
17925,17925,0.034022128253460515,Fluad_4_PBMC
17925,17925,-0.012927654504085506,Fluad_8_PBMC
17925,17925,0.012804679680563869,Fluad_24_PBMC
17925,17925,0.028926296425036746,Fluad_48_PBMC
17925,17925,0.010797267343654493,Fluad_72_PBMC
17925,17925,0.013033053264049244,Fluad_168_PBMC
17926,17926,0.08829483315599629,Fluad_4_PBMC
17926,17926,-0.009647873892707493,Fluad_8_PBMC
17926,17926,-0.060981033843692245,Fluad_24_PBMC
17926,17926,0.05838148860015058,Fluad_48_PBMC
17926,17926,-0.0036626855795243163,Fluad_72_PBMC
17926,17926,-0.21679684819453615,Fluad_168_PBMC
17927,17927,0.06601647981682568,Fluad_4_PBMC
17927,17927,0.2234962842977284,Fluad_8_PBMC
17927,17927,0.14063350064881197,Fluad_24_PBMC
17927,17927,0.0776132233636988,Fluad_48_PBMC
17927,17927,0.0733308622043709,Fluad_72_PBMC
17927,17927,0.07150911849674091,Fluad_168_PBMC
17928,17928,-0.11000812870154064,Fluad_4_PBMC
17928,17928,-0.05201051958126479,Fluad_8_PBMC
17928,17928,0.10063574445436951,Fluad_24_PBMC
17928,17928,0.03255815923388705,Fluad_48_PBMC
17928,17928,0.05222462795124705,Fluad_72_PBMC
17928,17928,0.03872642725565578,Fluad_168_PBMC
17929,17929,0.15967918317440288,Fluad_4_PBMC
17929,17929,0.007611265288663738,Fluad_8_PBMC
17929,17929,-0.0781767026604947,Fluad_24_PBMC
17929,17929,0.05820491274800066,Fluad_48_PBMC
17929,17929,0.05639295400244704,Fluad_72_PBMC
17929,17929,-0.0977412733445715,Fluad_168_PBMC
17930,17930,-0.3871754165412402,Fluad_4_PBMC
17930,17930,-0.09337895258271178,Fluad_8_PBMC
17930,17930,0.16664156753268067,Fluad_24_PBMC
17930,17930,0.04440901196559843,Fluad_48_PBMC
17930,17930,-0.02093990856989869,Fluad_72_PBMC
17930,17930,-0.14053918790225528,Fluad_168_PBMC
17931,17931,0.03558418461964674,Fluad_4_PBMC
17931,17931,-0.026623963679297535,Fluad_8_PBMC
17931,17931,0.058927239957570876,Fluad_24_PBMC
17931,17931,0.049930011363966464,Fluad_48_PBMC
17931,17931,0.014053422179976405,Fluad_72_PBMC
17931,17931,0.0026891458946565194,Fluad_168_PBMC
17932,17932,0.15837892723145686,Fluad_4_PBMC
17932,17932,0.2974790511902503,Fluad_8_PBMC
17932,17932,0.38859143831766074,Fluad_24_PBMC
17932,17932,0.17174041560368614,Fluad_48_PBMC
17932,17932,-0.024715551594458596,Fluad_72_PBMC
17932,17932,0.1131430002112892,Fluad_168_PBMC
17933,17933,-0.18000913284006703,Fluad_4_PBMC
17933,17933,0.022525054406340228,Fluad_8_PBMC
17933,17933,-0.1232928141390437,Fluad_24_PBMC
17933,17933,0.18167408521945871,Fluad_48_PBMC
17933,17933,0.004557822717210058,Fluad_72_PBMC
17933,17933,-0.16847111318491903,Fluad_168_PBMC
17936,17936,0.020454289991327368,Fluad_4_PBMC
17936,17936,0.0118425602314427,Fluad_8_PBMC
17936,17936,-0.01308306849273766,Fluad_24_PBMC
17936,17936,-0.014369041454323384,Fluad_48_PBMC
17936,17936,-0.029875684426004856,Fluad_72_PBMC
17936,17936,0.009955097469939389,Fluad_168_PBMC
17937,17937,-0.13284659217685046,Fluad_4_PBMC
17937,17937,-0.12310582670560333,Fluad_8_PBMC
17937,17937,-0.3118146077888575,Fluad_24_PBMC
17937,17937,-0.09950294705541918,Fluad_48_PBMC
17937,17937,-0.136153205779467,Fluad_72_PBMC
17937,17937,-0.0486661822661727,Fluad_168_PBMC
17939,17939,0.10474376921072714,Fluad_4_PBMC
17939,17939,-0.1470119992242731,Fluad_8_PBMC
17939,17939,-0.11281220831934924,Fluad_24_PBMC
17939,17939,-0.04883644418520561,Fluad_48_PBMC
17939,17939,-0.12902910480657948,Fluad_72_PBMC
17939,17939,0.040463266261439035,Fluad_168_PBMC
17954,17954,-0.009555558448193002,Fluad_4_PBMC
17954,17954,0.06529882856421487,Fluad_8_PBMC
17954,17954,0.05962053256403754,Fluad_24_PBMC
17954,17954,0.02264133341074026,Fluad_48_PBMC
17954,17954,-0.02391507272368454,Fluad_72_PBMC
17954,17954,-0.10165122966204043,Fluad_168_PBMC
17955,17955,-0.040747239671207414,Fluad_4_PBMC
17955,17955,-0.03143544263669629,Fluad_8_PBMC
17955,17955,-0.06614699662198431,Fluad_24_PBMC
17955,17955,-0.0840130228918392,Fluad_48_PBMC
17955,17955,-0.05963953314818626,Fluad_72_PBMC
17955,17955,-0.04664963199649241,Fluad_168_PBMC
17957,17957,0.020601897277183756,Fluad_4_PBMC
17957,17957,-0.058172874343097813,Fluad_8_PBMC
17957,17957,-0.0025377831535493556,Fluad_24_PBMC
17957,17957,0.002793345132070968,Fluad_48_PBMC
17957,17957,-0.07099032105702774,Fluad_72_PBMC
17957,17957,-0.07506438268090276,Fluad_168_PBMC
17960,17960,0.23532570529089325,Fluad_4_PBMC
17960,17960,0.33110260350746357,Fluad_8_PBMC
17960,17960,0.06029629640785683,Fluad_24_PBMC
17960,17960,0.1393860871664161,Fluad_48_PBMC
17960,17960,0.27666130637983244,Fluad_72_PBMC
17960,17960,0.19212783819470847,Fluad_168_PBMC
17961,17961,-0.06595466060985888,Fluad_4_PBMC
17961,17961,-0.11291631268272884,Fluad_8_PBMC
17961,17961,-0.20373458672938582,Fluad_24_PBMC
17961,17961,-0.1448714492059069,Fluad_48_PBMC
17961,17961,-0.12035624152291158,Fluad_72_PBMC
17961,17961,-0.04859394679717033,Fluad_168_PBMC
17966,17966,0.050433702627544985,Fluad_4_PBMC
17966,17966,0.059217295249010427,Fluad_8_PBMC
17966,17966,0.15079815228076088,Fluad_24_PBMC
17966,17966,0.050383047100769573,Fluad_48_PBMC
17966,17966,0.03098758370482768,Fluad_72_PBMC
17966,17966,-0.05683807989887768,Fluad_168_PBMC
17967,17967,0.2178497065653191,Fluad_4_PBMC
17967,17967,0.17629811100646875,Fluad_8_PBMC
17967,17967,-0.21837392535397315,Fluad_24_PBMC
17967,17967,0.16745501492169468,Fluad_48_PBMC
17967,17967,-0.03246353095197607,Fluad_72_PBMC
17967,17967,0.08697696620846229,Fluad_168_PBMC
17968,17968,0.183250662399141,Fluad_4_PBMC
17968,17968,-0.29714405681794753,Fluad_8_PBMC
17968,17968,-0.015624605166030703,Fluad_24_PBMC
17968,17968,-0.07850190119219391,Fluad_48_PBMC
17968,17968,-0.24258414003217643,Fluad_72_PBMC
17968,17968,0.014697358616292844,Fluad_168_PBMC
17969,17969,0.0519689179163394,Fluad_4_PBMC
17969,17969,-0.030691148884940844,Fluad_8_PBMC
17969,17969,0.009413736757438063,Fluad_24_PBMC
17969,17969,0.029786355957769572,Fluad_48_PBMC
17969,17969,-0.004632702214190321,Fluad_72_PBMC
17969,17969,0.09363679944991787,Fluad_168_PBMC
17970,17970,0.07707051158342937,Fluad_4_PBMC
17970,17970,-0.11014177727543872,Fluad_8_PBMC
17970,17970,-0.12251355759177462,Fluad_24_PBMC
17970,17970,0.05332883263786137,Fluad_48_PBMC
17970,17970,-0.1042148815035584,Fluad_72_PBMC
17970,17970,0.14897879291486404,Fluad_168_PBMC
17972,17972,0.05336783074566931,Fluad_4_PBMC
17972,17972,0.009213191313166114,Fluad_8_PBMC
17972,17972,0.00556719686113194,Fluad_24_PBMC
17972,17972,0.004831856191952699,Fluad_48_PBMC
17972,17972,-0.005990162566085644,Fluad_72_PBMC
17972,17972,0.015256442256752933,Fluad_168_PBMC
17973,17973,-0.033135888730631,Fluad_4_PBMC
17973,17973,-0.03646769685860285,Fluad_8_PBMC
17973,17973,-0.1930795922478472,Fluad_24_PBMC
17973,17973,-0.061585606657434955,Fluad_48_PBMC
17973,17973,-0.07516529589798182,Fluad_72_PBMC
17973,17973,-3.8638680979952156e-4,Fluad_168_PBMC
17975,17975,0.029331459973573448,Fluad_4_PBMC
17975,17975,-0.0019466922392075148,Fluad_8_PBMC
17975,17975,-0.031236250278899202,Fluad_24_PBMC
17975,17975,-0.037445432398845124,Fluad_48_PBMC
17975,17975,-0.03451147583110448,Fluad_72_PBMC
17975,17975,0.014974095849320523,Fluad_168_PBMC
17977,17977,0.0515497012957713,Fluad_4_PBMC
