MM.Entrez,EffectSize
320202,2.5047315108899966
26934,2.0237581637
17082,1.7011060812999963
74383,2.5478560560899943
66680,1.29418066329999
15227,1.9283088496499978
66610,1.6445328089499895
67331,2.187731207684992
19074,3.6703370501799952
20460,2.5970853018199938
21676,2.0798949328349963
106565,1.5951059044499996
12258,2.3999449584549986
70729,1.5676839297999994
21968,1.918286870899994
14158,1.9753137013899984
12266,1.169929203085001
237761,2.4295937071299987
20926,0.9955816103000021
69861,1.6644751481449989
69742,1.113432658354995
15368,1.5471564361399954
239827,2.429495857664997
235604,2.4829336514349967
11470,1.899647681284999
14270,1.5551984906499925
235086,2.052817661159999
56184,1.7545666590350004
244550,1.2949561956999887
18636,0.9582645185199965
18417,1.5108150599799992
102502,2.3636283369249957
78787,1.9730056632649973
226359,1.7808239568999982
18587,2.1637413153099967
319229,1.1496823159999927
72133,1.4972393230749983
11827,1.1429928815999926
110135,1.9091181710249971
53614,1.7844376298399967
102103,1.2876166153499948
72147,1.4894044510499942
18436,1.3450616309499992
14807,1.4905660328049954
18230,2.005539417005001
110095,1.0952320941499956
22114,1.7554103818599947
106633,1.9338768521350023
170835,1.549982285095
27204,1.9554960157399988
545902,1.581379924399993
17123,1.9434514834649974
110794,1.3910778450399928
233208,-0.8362267839000044
58206,1.295704953239996
68971,2.4953488302649944
214498,0.9207172285999903
108114,1.9927398697699967
17855,-0.6289657793099988
232333,2.139190946924998
13483,1.8031798256249933
19204,1.069793339909996
21946,1.0022238289099903
71833,1.7009435994300013
18796,1.563427828900001
380921,1.5447177099249974
243621,-1.1550243644500018
320609,1.6634779048150001
11898,0.7871451680599968
237107,1.8001730062449957
207495,-0.8727343394499982
73847,1.1739243979499907
19700,1.8298845966699977
69640,1.308365140754999
76483,0.8981491826199974
83771,1.3293344461399919
108100,1.303490460734995
245195,1.1537374132000071
226896,1.399519979099999
233079,1.3294397598949965
78118,2.527742443354997
15565,2.121819829984999
66435,1.5416084196850015
212989,1.6699979545399977
21934,1.2606947503249986
226438,1.3252396868599972
11687,1.7939996091399957
76560,1.4049030697599934
93896,2.2757389723099988
66220,1.2338078913349957
11981,1.6159306900949968
107566,0.7450093642499933
240023,0.7083876974999939
217169,1.178998254679998
12977,1.2057896886699968
74778,1.0875999458999992
14179,1.6813407988549969
74915,1.797842796090003
225631,1.3711954162049995
