MM.Entrez,EffectSize
76905,3.1352046251688837
16819,3.14460964350223
16012,2.4743155457430293
78892,3.3693510947667056
12771,-2.3132130592733926
17394,2.81964283444941
78771,1.151418873888467
17294,1.0901946955943647
16178,2.649345619313597
228966,1.7350027694815005
13008,-1.0991584341085918
21825,1.1227704820044142
16981,0.9266220357453143
12702,1.570256172570712
545156,1.031856176484986
16784,0.794566955388083
170835,-2.069559476783021
68713,1.6912656494614087
12983,1.1511257065687595
12654,2.088309980021415
16592,1.1134628783277858
73910,0.9610723732586655
20527,1.0194414330320019
15186,1.42246865506287
14293,1.838649355561774
67623,0.6645430183839398
16419,0.8445924032780816
21349,0.9345701518001786
212531,0.9764788023087867
67468,0.8550974011768897
216551,0.8869884576053781
22601,0.9807596311172162
17474,1.2536887146353646
18823,0.8785453560434551
106794,-0.7096715743530062
107767,1.0718300047435125
68487,0.6999302177514366
67399,0.7910540752368789
12522,-0.8137768656159583
19230,0.8257563919785103
67819,0.6779514168679999
109624,0.9436664303999631
19334,0.5956915384175936
16192,-1.1307835410570366
94249,0.8253669395125804
20201,1.2026650318842211
16189,-1.3768055227608231
18022,0.6513541295114553
19128,0.8386515741740865
171543,-1.2149660063408758
14729,0.8515285570115267
68468,0.8220720562550721
27359,0.9559048546046558
14289,1.7045744288418057
14724,0.9524975688909709
211548,0.7161403903430763
14284,0.8750548856175255
227753,0.6642765350553557
12489,1.8717084354824634
378460,1.3847701483601895
331524,-0.7860202385107051
12335,0.7631246468473183
57436,0.5922100536196755
66151,0.7118774994150172
80884,0.6246035384753785
110794,-1.1293691299234467
56619,1.5106396909440285
15439,0.9715112442990161
15442,0.7833994230519412
208890,1.1939134498632642
74754,0.7948938407239403
54353,0.7795490698145251
21804,0.8058222773926165
15567,0.734161099146446
80876,1.0377851366285125
13857,0.7433389952169547
102103,1.0974166810965311
12523,0.6132602900678936
12258,1.6716117444747756
72027,0.7534641044496144
11687,-1.7289045249565929
104009,0.7180311606710923
11542,-1.6106810634728275
69296,-1.6106810634728275
14773,0.62744954732013
13685,0.7709152615908383
99167,0.9179496485929199
269037,0.9358936543476837
241201,1.659709772664642
56722,0.7091805292204949
12890,-1.7821841927718038
215707,0.7434825898993935
29856,0.7444397915509278
435145,-1.3548365279965262
64011,0.7186491280521317
53857,0.8506645505276946
58804,0.8700909592666459
18033,-0.640632215425768
70945,0.8978000668226365
258882,1.4612172685272178
227288,1.0037128174784167
74410,0.734036460214984
613123,0.8206412022144125
11470,1.3048551817103888
13196,0.6083061764178535
243816,0.8652446409738381
109648,0.8752964246683277
226359,1.4030022513581253
226744,0.7726706211393122
268977,0.9838504474624461
50501,3.515301406036181
18636,0.7918771986064055
27218,0.7340254817588914
14027,-1.5600912077569573
17988,0.6332114917101865
23936,-0.6934302932797172
70747,0.7075695055884506
232333,1.8201387021123834
78408,0.8504657993469502
18099,0.5424625779713761
80837,0.8573349749345827
217151,-0.7805787043724717
17068,-0.7939883030098027
117589,0.8463491393997948
13136,-1.0006709897876593
20612,1.0932205147172969
69816,-0.6580891821228505
20322,0.7385559813113769
70974,0.6568004791897906
20344,0.7148579009041311
67800,1.1485892742554302
415115,-0.5736567594659503
234129,1.800369554581298
170770,0.6799788371213324
74257,0.571680333951484
56760,0.5085038796225483
216001,0.48315796753769824
67210,0.6564556280678637
12765,1.0919464752540176
110829,0.6339212937379131
20202,0.9796598671401764
19248,0.6748148101104476
67855,1.2597926261567602
75423,0.5068595783148657
68262,-0.542521422453321
18537,0.5524971179492582
21676,1.2625925441746944
81845,-0.5147775820736005
14858,0.9683431388915356
12416,-1.3970790643871762
665113,0.6469420045915335
76650,0.6650622639058401
23970,0.6043617397400656
17207,0.8170294734008401
13601,0.6627927225718899
14723,0.8319703691590696
94346,0.4821200355789177
213956,0.621595879858237
73699,-1.4650371158876325
69048,-0.7800083403296139
58223,1.0227000343119803
14270,1.2001095970760236
11669,0.5944621826992336
54368,0.48072836973591926
20193,0.8661734968008439
14068,1.5603333283512661
12633,0.6236859972623439
270151,0.799030448551024
98932,0.4456236772397286
17060,-0.8085657510602555
14058,0.8405624573608979
21939,-1.0911363010549895
71973,0.7674197026737097
76429,0.6197989365741776
108101,0.6636677533665161
330657,0.6005099706784289
66733,1.5938479170478512
278097,0.7037536735162826
246746,1.0609107036572158
17776,0.7495811953391502
29876,0.7064193632398172
64451,-1.2837878492374228
53906,1.2045404188384303
105675,0.6814339037631152
94282,1.0400849756462982
14199,0.8026874660038965
74145,0.595601085997167
13033,0.555031433896163
268490,0.6218742439819831
71706,-0.5421557018787695
58182,0.8910522371527421
14067,0.7751475282629858
72147,1.0047388088263656
98752,-0.9142605910854709
53313,0.5061711299839704
22364,-0.8489255948723571
12402,0.8282131120018743
110115,1.4771714655123978
270198,0.6396173994817467
78600,0.8438090924610284
18476,-0.6977561116775686
320415,0.5837715557265639
212111,0.472411717855163
50930,0.6923519126696629
57765,-0.6137513799337677
56443,0.5532587828175259
66425,0.5074147530436175
21819,0.6860438892350391
11676,-0.6670979365722829
74191,1.4596356621215385
14461,0.6516793525078457
12182,1.148734033972974
14701,0.6040841170649109
17308,-0.656617592838117
58860,-1.5199426464145134
64297,-1.3531979158666925
11910,-1.338212957166891
72828,0.6247994377862245
12478,-0.7593287255403531
216869,0.4580784709258783
225358,0.592484656989603
26458,0.7424862190030925
217125,0.753713938332842
102502,1.4427804389223997
74126,-0.8532213351524387
18217,2.0113044366855135
77577,-1.8235308052178993
100561,-0.6650572001285013
319229,0.6622924735403526
59031,0.5714304819819391
258025,2.400981213172842
223864,-1.4367036618469577
98314,1.0473530206914337
20284,1.5546688748418545
76900,0.4706053519403195
57916,-0.6335834080909954
140795,-1.6141477011016194
320463,-1.6141477011016194
26427,0.902159169247958
17187,0.4216774366152851
50772,0.6957289932039021
68440,0.6685864760966513
235442,0.3929308207277149
20969,-1.535829248050364
21391,0.604093297237327
195359,1.2955346971335482
66403,-1.9254832595855218
19663,-1.4116209255900012
19730,-0.5536667726804465
68738,-0.6003216796789221
110417,-1.3388120669535235
18590,0.6527254390558195
17974,0.5755078478275557
11684,0.6689313394117384
70784,-0.6474289197108085
76582,0.5281097046397516
228012,0.40656505748737004
52024,1.497999021117506
18030,0.8257576871363268
19271,0.7283325885923837
22117,1.4188316410802377
12366,-0.43771759917852116
14057,0.47467721414909114
64705,0.9622568511499612
104175,-0.6358615896684903
106582,-0.4739810902959327
93704,1.137756530943066
93707,1.137756530943066
93703,1.137756530943066
93700,1.137756530943066
93699,1.137756530943066
93710,1.137756530943066
93715,1.137756530943066
93701,1.137756530943066
93713,1.137756530943066
93711,1.137756530943066
93724,1.137756530943066
93716,1.137756530943066
93706,1.137756530943066
93708,1.137756530943066
93717,1.137756530943066
58996,0.6392883737440584
65115,0.7829212192869885
68196,0.4555724389713003
67991,0.5669046431669731
11600,0.6556914155256344
50935,-0.5070572768289772
12145,-0.6019649836935503
52717,0.45591420893957313
235574,0.4733728043809604
19088,0.4256764292952102
24088,0.8944898040564562
12394,0.6675265183938333
21955,0.717745699821787
11856,0.7184236222597891
327951,-1.1414362682681745
14411,-1.8835885552057068
74434,0.9119396479497555
20163,0.4205386534786477
106877,0.7555155602673684
18121,0.924263145857477
11487,0.47384842385145554
18507,-1.099135078194176
78416,-0.6531750854227454
19395,0.40110813865102735
13003,0.7533114435351527
14415,0.6615777310278679
12169,0.6606605214620931
14582,0.5447860234078439
170439,0.6868779404291452
73456,1.0839085008331226
70155,0.7166855674838466
16202,0.4422735307065988
218630,1.896385023476678
13370,1.0430735153842896
64213,0.4965833470707359
74315,-0.367909489100283
107747,0.9172123551495774
80718,0.6915184812566402
319876,-0.62710742716148
14204,-0.8722038211070551
100328588,-0.8722038211070551
230119,-0.6291615575847977
21770,-1.0922469653874405
15227,0.9914764785385337
16780,-1.4557558675482332
19662,-1.6768817632463575
241452,1.146895490278819
381203,1.3282493417205483
19011,-1.2476107987569636
17896,-0.535842829059364
545902,1.0928374287239695
20359,1.505445895548875
70510,-0.41728491615815244
215446,1.6460539206010685
22371,0.825260579556117
14682,0.43062675256821237
26757,0.8453889483917933
14254,-1.4162523859626743
66066,0.4413402173932024
69742,0.536728289852789
68632,0.691728044384357
13106,1.0035804714910084
17190,-0.3925748442691308
21934,0.6789138017117446
21807,0.4330672798392783
17134,0.5921398826784205
73683,-0.6235815584946032
16835,-0.6783559515352646
245126,1.7455630114081635
15207,1.0622061557795495
17063,0.6836821705850431
19242,-2.105769775466978
67903,0.5145830249671048
68178,-0.9739103272213816
55935,-1.2926739085003298
242785,-0.6597943750240551
74097,-0.4189094744477746
15388,-0.9560808342966407
12891,-1.4934458095051317
52898,0.38344487441885455
14768,-0.33290784775208415
219149,0.9169528644713436
14460,0.48664571920668287
77976,1.019935637012999
69106,-0.6621057645899722
12476,0.748407619036481
66226,0.9822083921750187
65970,1.2111256993024306
12445,0.444745203342082
20845,-1.5068249893042438
26897,-1.29447564837447
234967,-0.9287969478374691
113523645,0.7327135784357912
216892,-0.7934584255853414
17119,0.8490803191878253
16000,0.5280275389016751
320292,-0.5627830834984344
15242,-0.5883795701837453
102545,-0.5158619335042172
230784,0.5528430776081734
230904,0.6357954020220244
242406,0.8122396579004301
246707,0.6822815435199843
12482,-0.6102512261123874
244550,0.7483166557589787
68070,-1.4003699457210987
73332,1.0598316144121478
17451,0.9300774019854634
75909,0.4817323983688766
106025,-0.4975438815011426
71982,0.4979471415314354
17084,-0.5673813106189378
21685,-0.4823567005221534
16563,0.6782093645127905
75512,1.234105657269473
11699,1.035510672647125
241556,0.7906799112774916
231834,-0.5671118896559211
74127,1.8968323296768936
214547,-1.226756110387445
70225,0.5196084321654251
66175,0.9091231242682651
30937,0.5022531401558119
225020,0.46937474257042133
14782,0.519279108849906
17201,2.430404500302364
240023,0.42280771903254255
74747,0.8283174690632755
320202,1.0758617494882436
20530,0.934990601382772
12824,-2.2483281268064927
67590,-1.2238857584420657
17304,-0.6452305233140105
108121,-0.43672387921196787
13002,-0.517663753111183
65221,0.8584059561994488
207798,0.39885360555049765
15476,0.759599313387251
207565,-0.527821140149122
21985,0.5376540651244852
75712,0.4960077945771397
14218,1.2596188735757385
435626,1.2143014832269925
58206,0.6939104113998864
67331,0.9904273073361471
108097,0.5161364488853781
67037,0.6478112119612423
268281,-1.1715844663065922
64704,-0.367853376889137
104086,-0.6751047302784388
15416,-0.9237757615490789
56369,-0.35039665628011996
74559,0.4778673936422191
384009,0.4938466014791949
109660,1.1764210831310393
66435,1.200866169153528
67881,-0.39665082082294845
108105,-0.6091525773989979
218442,-0.4903475004179896
14168,0.8162804394527843
12424,-2.9343273014775466
73254,0.6983758800761386
65960,-0.6432635922024641
209086,-0.6504947433523203
68566,0.7998438870579498
210622,0.7612087682053028
14264,-2.0436791329335495
14704,0.9245882327034085
66610,0.842459382372029
213121,0.8077980867513102
545474,0.5959253268552578
18751,-0.6015337469691566
11702,0.40493636470132266
