MM.Entrez,EffectSize
11298,-0.9291703047999998
11302,-0.3840695578000002
11303,0.4609803599999999
11304,0.30396713559999994
11305,0.3274718218
11306,-0.3164187278000002
11307,-0.13231227640000043
11308,-0.08255872620000027
11350,-0.13646320160000017
11352,0.3159600504000002
11363,1.0799750118000002
11364,0.19992029959999974
11370,0.19497208399999977
11409,0.26479356780000013
11416,0.7499603882000001
11419,0.1234828318
11421,-0.7411915668000001
11423,-0.777931064
11425,0.2509685866
11428,-0.9927283882000001
11429,-0.069267258
11430,-0.06935712120000019
11431,-0.3493017299999995
11432,-0.012985482999999931
11433,0.39934869999999945
11434,-0.5591183914
11435,0.11396869280000006
11438,-0.005968526000000196
11440,0.15648055480000025
11441,-1.1600307646
11443,-0.3896070074
11444,-0.9829730014000003
11447,-0.20297057440000002
11448,0.4682011126000001
11449,-0.7444558232
11450,0.4054779352000004
11461,-0.008579837999999996
11464,-1.5038032322000001
11468,0.1322411331999999
11470,-0.03911711740000019
11471,0.15966781360000012
11472,-0.3601847819999998
11475,-0.1928281147999998
11477,-0.3421645314000001
11479,0.49154036940000034
11480,0.8551381976000001
11481,-0.9347104312000001
11482,0.1347103795999999
11484,0.38795068420000006
11486,0.6667667986
11487,-0.08074845600000025
11488,-0.2800352381999989
11489,-0.07482088760000014
11490,0.023659662000000026
11491,0.9558018797999999
11492,-0.17655748399999993
11495,-0.35925482540000003
11496,-0.5457309656000001
11500,1.5037000444
11501,-0.17335154360000046
11502,0.2438592498000002
11504,0.18674537620000012
11513,-0.03460622200000039
11514,-0.4385207204
11515,-0.8635960414000003
11516,-0.7696409907999999
11517,0.07380949279999997
11518,-0.24151653999999959
11519,-0.4924834430000001
11520,-0.19704659500000013
11522,0.6795682841999998
11529,0.6276393176
11532,-0.22973713900000012
11534,-0.3105341030000002
11535,0.6303813554000002
11536,-1.0051780172
11537,0.6710015864
11538,0.06102808359999976
11539,-0.07348179300000002
11540,0.7764125322000002
11541,0.01779582520000016
11542,0.8303564898
11545,0.06836193839999964
11546,0.2660818793999999
11548,-0.3315125260000006
11549,-0.32344371500000013
11550,-0.1299949227999999
11551,-1.3186595206
11552,-0.42010386880000006
11553,-0.5111569420000002
11554,0.7557648241999999
11555,-0.1633603193999999
11556,-0.5054952939999999
11564,0.5987402555999999
11567,-0.9667505596000002
11568,-1.371155246
11569,-0.6245214140000005
11571,0.1861898536
11576,0.37390016540000026
11593,0.52669114399999994
11596,0.2197380535999999
11600,-0.27622984060000066
11601,0.2498502318
11602,0.04603524339999998
11603,0.24451793999999988
11604,0.2564083051999999
11605,-0.3543785359999994
11607,-0.22353477559999996
11609,0.5152567870000002
11610,0.805294902
11614,-0.030391400999999974
11615,-0.03430915020000045
11622,0.17717104840000014
11624,-0.04436303879999999
11625,-0.7808395814000001
11628,-0.21833015320000007
11629,0.5248333479999999
11632,-0.11970968400000004
11634,-0.017476974399999977
11636,-0.27069670339999996
11637,0.3223067179999994
11639,-1.0284879815999999
11640,-0.9110467917999999
11642,0.3575101547999999
11643,-0.734976251
11648,0.2640835776
11650,-0.4236356146000001
11651,0.3692867279999998
11652,-0.09265172400000025
11655,-0.5838436414
11656,-0.09155209800000108
11657,-0.8104152076
11658,0.36780661479999976
11666,-0.07136460719999996
11668,-0.4501255780000001
11669,-0.419273334
11670,-0.26805491199999987
11671,-0.5405519732
11674,-0.05899134000000004
11676,0.26467484880000036
11682,-0.8652120218
11684,-0.29392478399999966
11686,-0.7483124821999997
11687,0.6772473044
